=== ACC HANDOFF LOG: campaign_20260302_1820 | Model: Qwen/Qwen2.5-VL-3B-Instruct ===
[HANDOFF] alf_v_3 | Token Index: 13 | Drift: 0.1237 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 3 | Drift: 0.2035 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 4 | Drift: 0.2059 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 5 | Drift: 0.2471 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 6 | Drift: 0.1946 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 7 | Drift: 0.2407 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 8 | Drift: 0.1191 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 9 | Drift: 0.1524 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 10 | Drift: 0.1775 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 11 | Drift: 0.1959 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 12 | Drift: 0.1437 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 13 | Drift: 0.2314 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 14 | Drift: 0.1439 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 15 | Drift: 0.1161 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 16 | Drift: 0.1153 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 17 | Drift: 0.1652 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 18 | Drift: 0.1285 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 19 | Drift: 0.2318 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 20 | Drift: 0.1605 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 21 | Drift: 0.1138 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 22 | Drift: 0.1247 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 23 | Drift: 0.1542 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 24 | Drift: 0.1329 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 25 | Drift: 0.2368 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 26 | Drift: 0.1681 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 27 | Drift: 0.1134 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 28 | Drift: 0.1052 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_107 | Token Index: 29 | Drift: 0.1067 | Teacher: Llama-3.2-11B
[HANDOFF] 734 | Token Index: 0 | Drift: 0.1509 | Teacher: Llama-3.2-11B
[HANDOFF] 734 | Token Index: 1 | Drift: 0.2254 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 0 | Drift: 0.2134 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 1 | Drift: 0.1551 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 2 | Drift: 0.1682 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 3 | Drift: 0.1574 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 4 | Drift: 0.1582 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 5 | Drift: 0.1607 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 6 | Drift: 0.2294 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 7 | Drift: 0.2494 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 8 | Drift: 0.2654 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 9 | Drift: 0.1512 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 10 | Drift: 0.1696 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 11 | Drift: 0.2391 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 12 | Drift: 0.2768 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 13 | Drift: 0.2739 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 14 | Drift: 0.1814 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 15 | Drift: 0.2066 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 16 | Drift: 0.1935 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 17 | Drift: 0.2477 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 18 | Drift: 0.2733 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 19 | Drift: 0.2736 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 20 | Drift: 0.1978 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 21 | Drift: 0.2469 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 22 | Drift: 0.2068 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 23 | Drift: 0.2638 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 24 | Drift: 0.2636 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 25 | Drift: 0.2802 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 26 | Drift: 0.2043 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 27 | Drift: 0.2649 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 28 | Drift: 0.2642 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_41 | Token Index: 29 | Drift: 0.2765 | Teacher: Llama-3.2-11B
[HANDOFF] 1084 | Token Index: 0 | Drift: 0.1395 | Teacher: Llama-3.2-11B
[HANDOFF] 1084 | Token Index: 1 | Drift: 0.2506 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 0 | Drift: 0.1829 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 1 | Drift: 0.1028 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 2 | Drift: 0.1181 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 3 | Drift: 0.1979 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 5 | Drift: 0.2052 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 6 | Drift: 0.1930 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 7 | Drift: 0.1983 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 8 | Drift: 0.2293 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 9 | Drift: 0.2285 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 10 | Drift: 0.2253 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 11 | Drift: 0.2074 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 12 | Drift: 0.2313 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 13 | Drift: 0.1768 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 14 | Drift: 0.1907 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 15 | Drift: 0.1812 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 16 | Drift: 0.1783 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 17 | Drift: 0.1783 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 18 | Drift: 0.1754 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 19 | Drift: 0.1779 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 20 | Drift: 0.1811 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 21 | Drift: 0.1840 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 22 | Drift: 0.1865 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 23 | Drift: 0.1878 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 24 | Drift: 0.1893 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 25 | Drift: 0.1897 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 26 | Drift: 0.1927 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 27 | Drift: 0.1936 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 28 | Drift: 0.1926 | Teacher: Llama-3.2-11B
[HANDOFF] 979 | Token Index: 29 | Drift: 0.1925 | Teacher: Llama-3.2-11B
[HANDOFF] 2745 | Token Index: 0 | Drift: 0.1806 | Teacher: Llama-3.2-11B
[HANDOFF] 2745 | Token Index: 1 | Drift: 0.1243 | Teacher: Llama-3.2-11B
[HANDOFF] 2745 | Token Index: 2 | Drift: 0.1182 | Teacher: Llama-3.2-11B
[HANDOFF] 2745 | Token Index: 3 | Drift: 0.1593 | Teacher: Llama-3.2-11B
[HANDOFF] 2745 | Token Index: 4 | Drift: 0.1542 | Teacher: Llama-3.2-11B
[HANDOFF] 664 | Token Index: 0 | Drift: 0.1632 | Teacher: Llama-3.2-11B
[HANDOFF] 664 | Token Index: 1 | Drift: 0.1187 | Teacher: Llama-3.2-11B
[HANDOFF] 664 | Token Index: 2 | Drift: 0.1716 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 0 | Drift: 0.2058 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 1 | Drift: 0.1462 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 2 | Drift: 0.1513 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 3 | Drift: 0.2032 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 4 | Drift: 0.2061 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 5 | Drift: 0.2480 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 6 | Drift: 0.1942 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 7 | Drift: 0.2408 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 8 | Drift: 0.1163 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 9 | Drift: 0.1520 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 10 | Drift: 0.1787 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 11 | Drift: 0.1970 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 12 | Drift: 0.1446 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 13 | Drift: 0.2314 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 14 | Drift: 0.1410 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 15 | Drift: 0.1171 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 16 | Drift: 0.1142 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 17 | Drift: 0.1664 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 18 | Drift: 0.1300 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 19 | Drift: 0.2319 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 20 | Drift: 0.1586 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 21 | Drift: 0.1155 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 22 | Drift: 0.1234 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 23 | Drift: 0.1556 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 24 | Drift: 0.1344 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 25 | Drift: 0.2374 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 26 | Drift: 0.1663 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 27 | Drift: 0.1126 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 28 | Drift: 0.1048 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_153 | Token Index: 29 | Drift: 0.1058 | Teacher: Llama-3.2-11B
[HANDOFF] 575 | Token Index: 0 | Drift: 0.1673 | Teacher: Llama-3.2-11B
[HANDOFF] 575 | Token Index: 1 | Drift: 0.1193 | Teacher: Llama-3.2-11B
[HANDOFF] 575 | Token Index: 2 | Drift: 0.1623 | Teacher: Llama-3.2-11B
[HANDOFF] 575 | Token Index: 3 | Drift: 0.1181 | Teacher: Llama-3.2-11B
[HANDOFF] 575 | Token Index: 4 | Drift: 0.1374 | Teacher: Llama-3.2-11B
[HANDOFF] 575 | Token Index: 6 | Drift: 0.2453 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 0 | Drift: 0.2391 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 1 | Drift: 0.1908 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 2 | Drift: 0.1378 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 3 | Drift: 0.1872 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 4 | Drift: 0.1597 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 5 | Drift: 0.1289 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 6 | Drift: 0.1623 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 7 | Drift: 0.1776 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 8 | Drift: 0.1318 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 9 | Drift: 0.1605 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 10 | Drift: 0.1374 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 11 | Drift: 0.1780 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 12 | Drift: 0.1484 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 13 | Drift: 0.2387 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 14 | Drift: 0.2496 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 15 | Drift: 0.2689 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 16 | Drift: 0.1549 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 17 | Drift: 0.1549 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 18 | Drift: 0.1342 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 19 | Drift: 0.1527 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 20 | Drift: 0.2569 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 21 | Drift: 0.2638 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 22 | Drift: 0.1505 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 23 | Drift: 0.1535 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 24 | Drift: 0.1653 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 25 | Drift: 0.2425 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 26 | Drift: 0.2552 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 27 | Drift: 0.1556 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 28 | Drift: 0.1551 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_100 | Token Index: 29 | Drift: 0.1680 | Teacher: Llama-3.2-11B
[HANDOFF] 959 | Token Index: 0 | Drift: 0.1274 | Teacher: Llama-3.2-11B
[HANDOFF] 959 | Token Index: 1 | Drift: 0.2312 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 0 | Drift: 0.2391 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 1 | Drift: 0.1908 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 2 | Drift: 0.1378 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 3 | Drift: 0.1872 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 4 | Drift: 0.1597 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 5 | Drift: 0.1289 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 6 | Drift: 0.1623 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 7 | Drift: 0.1776 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 8 | Drift: 0.1318 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 9 | Drift: 0.1605 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 10 | Drift: 0.1374 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 11 | Drift: 0.1780 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 12 | Drift: 0.1484 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 13 | Drift: 0.2387 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 14 | Drift: 0.2496 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 15 | Drift: 0.2689 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 16 | Drift: 0.1549 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 17 | Drift: 0.1549 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 18 | Drift: 0.1342 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 19 | Drift: 0.1527 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 20 | Drift: 0.2569 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 21 | Drift: 0.2638 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 22 | Drift: 0.1505 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 23 | Drift: 0.1535 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 24 | Drift: 0.1653 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 25 | Drift: 0.2425 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 26 | Drift: 0.2552 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 27 | Drift: 0.1556 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 28 | Drift: 0.1551 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_122 | Token Index: 29 | Drift: 0.1680 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 0 | Drift: 0.2208 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 1 | Drift: 0.1453 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 2 | Drift: 0.1571 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 3 | Drift: 0.1558 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 4 | Drift: 0.1530 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 5 | Drift: 0.1500 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 6 | Drift: 0.2294 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 7 | Drift: 0.2539 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 8 | Drift: 0.2659 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 9 | Drift: 0.1418 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 10 | Drift: 0.1593 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 11 | Drift: 0.2380 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 12 | Drift: 0.2840 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 13 | Drift: 0.2761 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 14 | Drift: 0.1733 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 15 | Drift: 0.2043 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 16 | Drift: 0.1836 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 17 | Drift: 0.2465 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 18 | Drift: 0.2806 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 19 | Drift: 0.2761 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 20 | Drift: 0.1906 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 21 | Drift: 0.2463 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 22 | Drift: 0.1973 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 23 | Drift: 0.2628 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 24 | Drift: 0.2706 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 25 | Drift: 0.2826 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 26 | Drift: 0.1979 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 27 | Drift: 0.2664 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 28 | Drift: 0.2710 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_147 | Token Index: 29 | Drift: 0.2789 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 0 | Drift: 0.2391 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 1 | Drift: 0.1908 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 2 | Drift: 0.1378 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 3 | Drift: 0.1872 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 4 | Drift: 0.1597 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 5 | Drift: 0.1289 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 6 | Drift: 0.1623 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 7 | Drift: 0.1776 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 8 | Drift: 0.1318 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 9 | Drift: 0.1605 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 10 | Drift: 0.1374 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 11 | Drift: 0.1780 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 12 | Drift: 0.1484 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 13 | Drift: 0.2387 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 14 | Drift: 0.2496 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 15 | Drift: 0.2689 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 16 | Drift: 0.1549 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 17 | Drift: 0.1549 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 18 | Drift: 0.1342 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 19 | Drift: 0.1527 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 20 | Drift: 0.2569 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 21 | Drift: 0.2638 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 22 | Drift: 0.1505 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 23 | Drift: 0.1535 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 24 | Drift: 0.1653 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 25 | Drift: 0.2425 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 26 | Drift: 0.2552 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 27 | Drift: 0.1556 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 28 | Drift: 0.1551 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_82 | Token Index: 29 | Drift: 0.1680 | Teacher: Llama-3.2-11B
[HANDOFF] 1881 | Token Index: 0 | Drift: 0.1768 | Teacher: Llama-3.2-11B
[HANDOFF] 1881 | Token Index: 1 | Drift: 0.1889 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 0 | Drift: 0.2391 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 1 | Drift: 0.1908 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 2 | Drift: 0.1378 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 3 | Drift: 0.1872 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 4 | Drift: 0.1597 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 5 | Drift: 0.1289 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 6 | Drift: 0.1623 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 7 | Drift: 0.1776 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 8 | Drift: 0.1318 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 9 | Drift: 0.1605 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 10 | Drift: 0.1374 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_88 | Token Index: 11 | Drift: 0.1780 | Teacher: Llama-3.2-11B
