=== ACC HANDOFF LOG: campaign_20260302_2219 | Model: llava-hf/llava-v1.6-vicuna-7b-hf ===
[HANDOFF] alf_v_125 | Token Index: 16 | Drift: 0.0801 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 12 | Drift: 0.0833 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 14 | Drift: 0.0848 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 15 | Drift: 0.0885 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 20 | Drift: 0.1146 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 22 | Drift: 0.1182 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 23 | Drift: 0.1027 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 25 | Drift: 0.1195 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 26 | Drift: 0.1084 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 27 | Drift: 0.1340 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 28 | Drift: 0.1343 | Teacher: Llama-3.2-11B
[HANDOFF] 566 | Token Index: 29 | Drift: 0.1251 | Teacher: Llama-3.2-11B
[HANDOFF] 747 | Token Index: 0 | Drift: 0.0791 | Teacher: Llama-3.2-11B
[HANDOFF] 747 | Token Index: 4 | Drift: 0.1007 | Teacher: Llama-3.2-11B
[HANDOFF] 747 | Token Index: 16 | Drift: 0.0844 | Teacher: Llama-3.2-11B
[HANDOFF] 192 | Token Index: 4 | Drift: 0.0803 | Teacher: Llama-3.2-11B
[HANDOFF] 192 | Token Index: 5 | Drift: 0.0824 | Teacher: Llama-3.2-11B
[HANDOFF] 192 | Token Index: 7 | Drift: 0.1473 | Teacher: Llama-3.2-11B
[HANDOFF] 192 | Token Index: 8 | Drift: 0.1097 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_85 | Token Index: 17 | Drift: 0.0756 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_85 | Token Index: 18 | Drift: 0.0755 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 4 | Drift: 0.0815 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 5 | Drift: 0.0830 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 7 | Drift: 0.1253 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 8 | Drift: 0.0838 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 9 | Drift: 0.1245 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 10 | Drift: 0.0769 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 19 | Drift: 0.1220 | Teacher: Llama-3.2-11B
[HANDOFF] 1554 | Token Index: 5 | Drift: 0.1299 | Teacher: Llama-3.2-11B
[HANDOFF] 1554 | Token Index: 8 | Drift: 0.0874 | Teacher: Llama-3.2-11B
[HANDOFF] 1554 | Token Index: 9 | Drift: 0.1137 | Teacher: Llama-3.2-11B
[HANDOFF] 1554 | Token Index: 10 | Drift: 0.0896 | Teacher: Llama-3.2-11B
[HANDOFF] 1554 | Token Index: 18 | Drift: 0.0953 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_67 | Token Index: 11 | Drift: 0.0858 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_67 | Token Index: 15 | Drift: 0.0888 | Teacher: Llama-3.2-11B
[HANDOFF] 697 | Token Index: 11 | Drift: 0.0850 | Teacher: Llama-3.2-11B
[HANDOFF] 697 | Token Index: 12 | Drift: 0.0929 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_55 | Token Index: 11 | Drift: 0.0849 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_55 | Token Index: 15 | Drift: 0.0967 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_55 | Token Index: 28 | Drift: 0.0907 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_55 | Token Index: 29 | Drift: 0.0837 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 7 | Drift: 0.1146 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 8 | Drift: 0.0785 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 9 | Drift: 0.0926 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 10 | Drift: 0.1230 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 11 | Drift: 0.0768 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 13 | Drift: 0.0837 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 14 | Drift: 0.0875 | Teacher: Llama-3.2-11B
[HANDOFF] 604 | Token Index: 25 | Drift: 0.1043 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 0 | Drift: 0.0885 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 2 | Drift: 0.0953 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 4 | Drift: 0.1041 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 5 | Drift: 0.1294 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 6 | Drift: 0.1248 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 7 | Drift: 0.1777 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 8 | Drift: 0.0914 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 9 | Drift: 0.1296 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 10 | Drift: 0.0772 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 12 | Drift: 0.1590 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 13 | Drift: 0.0995 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 14 | Drift: 0.1174 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 17 | Drift: 0.1035 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 18 | Drift: 0.1796 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 19 | Drift: 0.1212 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 20 | Drift: 0.1666 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 21 | Drift: 0.1073 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 22 | Drift: 0.1318 | Teacher: Llama-3.2-11B
[HANDOFF] 864 | Token Index: 25 | Drift: 0.0853 | Teacher: Llama-3.2-11B
[HANDOFF] 987 | Token Index: 6 | Drift: 0.0784 | Teacher: Llama-3.2-11B
[HANDOFF] 987 | Token Index: 15 | Drift: 0.1006 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_112 | Token Index: 0 | Drift: 0.0992 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_112 | Token Index: 1 | Drift: 0.0864 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_112 | Token Index: 4 | Drift: 0.0852 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_112 | Token Index: 18 | Drift: 0.0832 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_133 | Token Index: 1 | Drift: 0.0791 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_133 | Token Index: 11 | Drift: 0.0797 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_133 | Token Index: 15 | Drift: 0.0877 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_133 | Token Index: 18 | Drift: 0.0771 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_133 | Token Index: 25 | Drift: 0.0774 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_133 | Token Index: 28 | Drift: 0.0828 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_144 | Token Index: 0 | Drift: 0.1103 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_144 | Token Index: 19 | Drift: 0.1211 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_53 | Token Index: 11 | Drift: 0.1083 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_53 | Token Index: 13 | Drift: 0.0946 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_53 | Token Index: 14 | Drift: 0.0780 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_53 | Token Index: 15 | Drift: 0.1177 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_53 | Token Index: 16 | Drift: 0.0802 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_53 | Token Index: 28 | Drift: 0.1136 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_53 | Token Index: 29 | Drift: 0.0928 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 0 | Drift: 0.0957 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 3 | Drift: 0.0883 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 5 | Drift: 0.1303 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 6 | Drift: 0.1366 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 8 | Drift: 0.1261 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 9 | Drift: 0.1685 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 10 | Drift: 0.0786 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 11 | Drift: 0.1320 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 13 | Drift: 0.1043 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 14 | Drift: 0.1428 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 16 | Drift: 0.1083 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 17 | Drift: 0.0827 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 18 | Drift: 0.1046 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 19 | Drift: 0.1535 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 20 | Drift: 0.1534 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 21 | Drift: 0.1216 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 22 | Drift: 0.0841 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 23 | Drift: 0.0852 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 24 | Drift: 0.1196 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 26 | Drift: 0.1025 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 27 | Drift: 0.1238 | Teacher: Llama-3.2-11B
[HANDOFF] 693 | Token Index: 28 | Drift: 0.0920 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 0 | Drift: 0.1124 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 2 | Drift: 0.0939 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 4 | Drift: 0.0948 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 5 | Drift: 0.1373 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 8 | Drift: 0.1283 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 9 | Drift: 0.1078 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 11 | Drift: 0.0921 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 13 | Drift: 0.0988 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 14 | Drift: 0.0862 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 15 | Drift: 0.1048 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 16 | Drift: 0.1198 | Teacher: Llama-3.2-11B
[HANDOFF] 1126 | Token Index: 25 | Drift: 0.0832 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_12 | Token Index: 6 | Drift: 0.0882 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_12 | Token Index: 9 | Drift: 0.1214 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_12 | Token Index: 18 | Drift: 0.1247 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_12 | Token Index: 19 | Drift: 0.0829 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 0 | Drift: 0.0843 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 2 | Drift: 0.0995 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 4 | Drift: 0.0813 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 8 | Drift: 0.0826 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 9 | Drift: 0.0840 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 13 | Drift: 0.1049 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 14 | Drift: 0.0794 | Teacher: Llama-3.2-11B
[HANDOFF] 656 | Token Index: 16 | Drift: 0.0919 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_34 | Token Index: 15 | Drift: 0.0877 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_34 | Token Index: 16 | Drift: 0.1074 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_34 | Token Index: 18 | Drift: 0.0796 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_34 | Token Index: 19 | Drift: 0.1568 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_34 | Token Index: 20 | Drift: 0.0821 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_34 | Token Index: 21 | Drift: 0.0785 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_34 | Token Index: 27 | Drift: 0.0806 | Teacher: Llama-3.2-11B
[HANDOFF] 748 | Token Index: 10 | Drift: 0.0786 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 0 | Drift: 0.0806 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 2 | Drift: 0.0760 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 4 | Drift: 0.1422 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 5 | Drift: 0.1571 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 7 | Drift: 0.0890 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 8 | Drift: 0.1581 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 9 | Drift: 0.1355 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 10 | Drift: 0.0910 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 13 | Drift: 0.1070 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 14 | Drift: 0.0931 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 15 | Drift: 0.0878 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 16 | Drift: 0.1115 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 18 | Drift: 0.0844 | Teacher: Llama-3.2-11B
[HANDOFF] 2364 | Token Index: 20 | Drift: 0.0918 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 4 | Drift: 0.0756 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 5 | Drift: 0.1244 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 6 | Drift: 0.0791 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 7 | Drift: 0.1303 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 8 | Drift: 0.0919 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 11 | Drift: 0.1112 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 13 | Drift: 0.0822 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 14 | Drift: 0.1090 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 16 | Drift: 0.0766 | Teacher: Llama-3.2-11B
[HANDOFF] 1105 | Token Index: 17 | Drift: 0.0920 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 4 | Drift: 0.0756 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 5 | Drift: 0.0919 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 6 | Drift: 0.1042 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 7 | Drift: 0.1100 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 8 | Drift: 0.1124 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 9 | Drift: 0.1238 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 10 | Drift: 0.0900 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 13 | Drift: 0.1363 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 14 | Drift: 0.1095 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 15 | Drift: 0.0869 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 16 | Drift: 0.1266 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 17 | Drift: 0.1205 | Teacher: Llama-3.2-11B
[HANDOFF] 1550 | Token Index: 18 | Drift: 0.1041 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 5 | Drift: 0.1215 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 6 | Drift: 0.1018 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 7 | Drift: 0.1312 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 8 | Drift: 0.1032 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 9 | Drift: 0.0981 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 12 | Drift: 0.1236 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 14 | Drift: 0.0777 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 15 | Drift: 0.0762 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 18 | Drift: 0.0859 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 19 | Drift: 0.1130 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 21 | Drift: 0.1063 | Teacher: Llama-3.2-11B
[HANDOFF] 2952 | Token Index: 22 | Drift: 0.0803 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_27 | Token Index: 15 | Drift: 0.0952 | Teacher: Llama-3.2-11B
[HANDOFF] 522 | Token Index: 13 | Drift: 0.0775 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 3 | Drift: 0.1135 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 5 | Drift: 0.0941 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 11 | Drift: 0.0801 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 12 | Drift: 0.0949 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 13 | Drift: 0.0876 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 14 | Drift: 0.0859 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 15 | Drift: 0.0868 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 16 | Drift: 0.1257 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 17 | Drift: 0.0796 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 18 | Drift: 0.1269 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 21 | Drift: 0.0934 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 22 | Drift: 0.1062 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 23 | Drift: 0.1289 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 26 | Drift: 0.1353 | Teacher: Llama-3.2-11B
[HANDOFF] 700 | Token Index: 29 | Drift: 0.1205 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_0 | Token Index: 18 | Drift: 0.0856 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_43 | Token Index: 1 | Drift: 0.0803 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_43 | Token Index: 8 | Drift: 0.0933 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_43 | Token Index: 22 | Drift: 0.0786 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_43 | Token Index: 24 | Drift: 0.0782 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_14 | Token Index: 9 | Drift: 0.1012 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_14 | Token Index: 18 | Drift: 0.1072 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_14 | Token Index: 19 | Drift: 0.0761 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_15 | Token Index: 1 | Drift: 0.1079 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_15 | Token Index: 8 | Drift: 0.0966 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_15 | Token Index: 16 | Drift: 0.0858 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_15 | Token Index: 22 | Drift: 0.0998 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_15 | Token Index: 24 | Drift: 0.0900 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_15 | Token Index: 25 | Drift: 0.0825 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_15 | Token Index: 28 | Drift: 0.0785 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 1 | Drift: 0.1254 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 4 | Drift: 0.0961 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 6 | Drift: 0.0803 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 7 | Drift: 0.0802 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 8 | Drift: 0.0973 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 9 | Drift: 0.0908 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 16 | Drift: 0.0934 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 20 | Drift: 0.0797 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 21 | Drift: 0.0773 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 22 | Drift: 0.1088 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 24 | Drift: 0.0968 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 25 | Drift: 0.0917 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 28 | Drift: 0.0888 | Teacher: Llama-3.2-11B
[HANDOFF] alf_v_163 | Token Index: 29 | Drift: 0.0864 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 2 | Drift: 0.0910 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 4 | Drift: 0.1527 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 5 | Drift: 0.1881 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 6 | Drift: 0.1284 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 7 | Drift: 0.1752 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 8 | Drift: 0.1370 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 9 | Drift: 0.1419 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 12 | Drift: 0.1659 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 13 | Drift: 0.1236 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 14 | Drift: 0.1375 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 15 | Drift: 0.1349 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 16 | Drift: 0.0798 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 17 | Drift: 0.0941 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 18 | Drift: 0.0771 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 21 | Drift: 0.1389 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 22 | Drift: 0.0940 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 23 | Drift: 0.1553 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 24 | Drift: 0.1078 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 25 | Drift: 0.0807 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 28 | Drift: 0.0875 | Teacher: Llama-3.2-11B
[HANDOFF] 1288 | Token Index: 29 | Drift: 0.0872 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 5 | Drift: 0.1272 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 8 | Drift: 0.0774 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 11 | Drift: 0.0877 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 13 | Drift: 0.1186 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 14 | Drift: 0.1288 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 16 | Drift: 0.1170 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 17 | Drift: 0.1736 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 19 | Drift: 0.0921 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 20 | Drift: 0.0988 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 21 | Drift: 0.0920 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 22 | Drift: 0.1362 | Teacher: Llama-3.2-11B
[HANDOFF] 2603 | Token Index: 23 | Drift: 0.0778 | Teacher: Llama-3.2-11B
[HANDOFF] 388 | Token Index: 6 | Drift: 0.0823 | Teacher: Llama-3.2-11B
[HANDOFF] 388 | Token Index: 18 | Drift: 0.0793 | Teacher: Llama-3.2-11B
[HANDOFF] 388 | Token Index: 24 | Drift: 0.1065 | Teacher: Llama-3.2-11B
[HANDOFF] 128 | Token Index: 4 | Drift: 0.1184 | Teacher: Llama-3.2-11B
[HANDOFF] 128 | Token Index: 6 | Drift: 0.1086 | Teacher: Llama-3.2-11B
[HANDOFF] 128 | Token Index: 11 | Drift: 0.1043 | Teacher: Llama-3.2-11B
[HANDOFF] 938 | Token Index: 2 | Drift: 0.0788 | Teacher: Llama-3.2-11B
[HANDOFF] 938 | Token Index: 4 | Drift: 0.0850 | Teacher: Llama-3.2-11B
[HANDOFF] 938 | Token Index: 5 | Drift: 0.1408 | Teacher: Llama-3.2-11B
[HANDOFF] 938 | Token Index: 6 | Drift: 0.0948 | Teacher: Llama-3.2-11B
[HANDOFF] 938 | Token Index: 7 | Drift: 0.1787 | Teacher: Llama-3.2-11B
